Nom,Description,Prix,Image,URL,Informations complémentaires
Vin rouge Pierre Zéro Merlot Prestige sans alcool 0%,"À déguster absolument...
Un grand rouge sans alcool façonné avec le plus grand soin pour atteindre un haut niveau d&#39;excellence.
Vin rouge Pierre Zéro Merlot Prestige sans alcool 0% bénéficie d&#39;un élevage en barrique et apporte une nouvelle dimension haut de gamme à la célèbre ligne Zéro de Pierre Chavin.
Pierre Zéro Prestige Rouge est une boisson sans alcool désalcoolisée à base de Merlot.
D’abord passé en fût puis désalcoolisé, il possède un nez aux parfums généreux de fruits mûrs.
La bouche structurée aux arômes de fruits rouges, d’épices et de vanille révèle une belle complexité et une subtile élégance.
Grâce à la fermentation alcoolique qui permet l&#39;obtention des richesses tels que les polyphénols, tannins, resvératrols, minéraux, cette boisson à base de vin désalcoolisé possède des vertus nutritives et bénéfiques.","12,50 €16,67 €/l",https://www.sanzalc.com/cdn/shop/files/image_a9a2c3eb-8574-482a-beac-e93113f0573d.jpg?v=1714038755,https://www.sanzalc.com/products/vin-rouge-sans-alcool-pierre-zero-merlot-prestige-0,"Comment se faire plaisir ? Profil du goût D’abord passé en fût puis désalcoolisé, il possède un nez aux parfums généreux de fruits mûrs. La bouche structurée aux arômes de fruits rouges, d’épices et de vanille révèle une belle complexité et une subtile élégance. Vous l'adorerez si… Température de garde entre 10° et 12° Température de service de 14° à 16°C Ingrédients Informations sur les allergies Style : Vin Rouge sans alcool Spécificités : Merlot Teneur en alcool (%) : 0.0 Couleur : Rouge intense Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
Vin blanc Pierre Zéro Chardonnay Prestige sans alcool 0%,"À déguster absolument...Un grand blanc sans alcool moelleux façonné avec le plus grand soin.
Vin blanc Pierre Zéro Chardonnay Prestige sans alcool 0% est élaboré à partir d&#39;une vendange tardive prestige et séduit par sa couleur dorée, sa fraîcheur et sa douceur conjuguées.
Pierre 0% Prestige Blanc est une boisson sans alcool désalcoolisée à base de Chardonnay.
Doté d&#39;une robe de couleur jaune or aux reflets brillants, Pierre 0% Prestige Blanc dévoile un nez aux arômes de pêche et de fleurs blanches.
Sa bouche, à la généreuse richesse, offre des parfums d&#39;abricot, de vanille et de miel sublimés par une infinie douceur.
Vin désalcoolisé haut de gamme, Pierre Zéro Prestige Chardonnay est idéal à l&#39;apéritif ou en accompagnement de foie gras ou d&#39;un dessert.","12,50 €16,67 €/l",https://www.sanzalc.com/cdn/shop/files/image_8f48cc8f-9107-4866-9b10-803a9838152e.jpg?v=1714038263,https://www.sanzalc.com/products/vin-blanc-sans-alcool-pierre-zero-chardonnay-prestige-0,"Comment se faire plaisir ? Profil du goût Vin blanc sans alcool Pierre Zéro Chardonnay Prestige 0% est élaboré à partir d'une vendange tardive prestige et séduit par sa couleur dorée, sa fraîcheur et sa douceur conjuguées. Vous l'adorerez si… Température entre 10° et 12° Ingrédients Informations sur les allergies Style : Vin Blanc sans alcool Spécificités : Chardonnay Teneur en alcool (%) : 0.0 Couleur : Caramel Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Vin blanc de Schloss Neuweier Schätzle sans alcool 0,5%","Découvrez avec gourmandise ce vin blanc de Schloss Neuweier Schätzle sans alcool 0,5%.
Les raisins du Mauerberg sont récoltés spécialement et transformés en vin de base avant une désalcoolisation en douceur, conservant ainsi toutes les saveurs typiques du Riesling : pêche, abricot et une fine minéralité.
Élégant et végétalien, ce n&#39;est pas un substitut à un vin avec alcool mais bel et bien un choix délicieux.","15,90 €11,90 €15,87 €/l",https://www.sanzalc.com/cdn/shop/files/avm_schaetzle_wein_medaille_afe784a1-595f-4e43-87dc-242d089d8498_jpg.webp?v=1726933874,https://www.sanzalc.com/products/vin-blanc-de-schloss-neuweier-schatzle-sans-alcool-0-5,"Comment se faire plaisir ? Rouleaux de printemps, émincé de canard sauce soja ou avec une salade grecque. Profil du goût Typiquement Riesling, ce vin révèle une belle aromatique de pêche de vigne blanche, abricot, avec une fine minéralité salivante. Vous l'adorerez si… Vous le dégustez entre 6 et 8° Ingrédients CÉPAGE(S) : Cuvée RÉGION : Pays de Bade INGRÉDIENTS Vin désalcoolisé, moût de raisin, gaz carbonique CONSERVATEURS : Sulfites INFORMATIONS NUTRITIONNELLES MOYENNES PAR 100ML Glucides : 4.1 g dont sucre : 4.1 g Énergie kj : 84.0 Énergie kcal : 20.0 Informations sur les allergies Contient des sulfites Style : Vin blanc désalcoolisé Spécificités : Teneur en alcool (%) : 0.5 Couleur : Jaune dorée Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Vin blanc Kolonne Null Verdejo 2023 - 0,5% sans alcool","Le cépage Verdejo utilisé pour ce Vin blanc Kolonne Null Verdejo 2023 - 0,5% sans alcool, séduit par son harmonie et sa profondeur. Des arômes nobles de groseille et de laurier, arrondis par une légère note herbacée, s’unissent pour créer un bouquet intensément fruité. 
L’acidité vivifiante, combinée à son corps équilibré et sa lueur verdâtre, offre un délicieux rafraîchissement. Un cépage qui fait la renommée des blancs secs à boire jeune de l’AOC Rueda, communauté autonome de Castille-et-León.","11,90 €15,87 €/l",https://www.sanzalc.com/cdn/shop/files/KOLONNE_NULL_VERDEJO.jpg?v=1713003256,https://www.sanzalc.com/products/vin-blanc-kolonne-null-riesling-2021-0-3-sans-alcool,"Comment se faire plaisir ? Il accompagnera à merveille les fruits de mer et poissons, les variations de pâtes ou les desserts aux fruits à la pâte d’amande. Profil du goût Blanc sec à l'acidité vivifiante Vous l'adorerez si… On l'apprécie bien frais entre 5° et 7° Ingrédients Pour 100ml = 61 Kj / 15 Kcal Informations sur les allergies Style : Verdejo Spécificités : Teneur en alcool (%) : 0.5 Couleur : Robe à la lueur verdâtre Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
Vin rouge sans alcool Chavin Zéro Syrah 0%,"Découvrez le vin rouge sans alcool Chavin Zéro Syrah 0%, notre nouveau vin sans alcool hypocalorique (seulement 4 g de sucre par 100 ml) qui convient parfaitement à ceux qui veulent se laisser tenter par un verre sans se soucier des effets négatifs de l&#39;alcool sur la santé.
Ce vin syrah désalcoolisé est produit à partir de raisins de haute qualité et riche en saveurs, ce qui en fait le choix idéal pour les amateurs de vin qui souhaitent profiter d&#39;une boisson saine et sophistiquée.
La gamme Pierre Chavin Zéro propose une durée de conservation de 3 ans, ce qui en fait le choix idéal pour ceux qui veulent faire des réserves de leur boisson préférée. Que vous souhaitiez déguster un verre lors d&#39;un dîner ou partager une bouteille avec des amis, Chavin Zéro sera toujours un choix délicieux et sain.","11,90 €15,87 €/l",https://www.sanzalc.com/cdn/shop/files/Vin-rouge-sans-alcool-Chavin-Z-ro-Syrah-0-Sanzalc-cave-sans-alcool-pour-adultes-d-complex-s-3171.webp?v=1712008484,https://www.sanzalc.com/products/vin-rouge-sans-alcool-chavin-zero-syrah-0,"Comment se faire plaisir ? Profil du goût Contrairement au vin traditionnel, le Chavin Zéro ne contient que 4 g de sucre par 100 ml, ce qui en fait une option hypocalorique avec seulement 19 Kcal par verre, soit 70 % de moins que les autres vins ! De plus, il ne contient aucun conservateur ou arôme ajouté, ce qui en fait un choix pur et sain pour toutes les occasions. Il est élaboré à partir de syrah, connu pour sa couleur rouge intense aux reflets violets. Ce cépage est réputé pour sa capacité à produire des vins aux arômes riches et complexes, notamment de fruits noirs, de noix de muscade et de réglisse, que l'on peut goûter à chaque gorgée de Chavin Zéro. Vous l'adorerez si… Pour profiter pleinement de la richesse des saveurs et des arômes du Chavin Zéro Syrah, il est recommandé de le servir entre 14° et 16° Celsius. Cette fourchette de température permet au vin de se révéler sous son meilleur jour et d'en savourer chaque gorgée. Durée de conservation de 3 ans Ingrédients Informations sur les allergies Style : Rouge sans alcool Spécificités : Syrah Teneur en alcool (%) : 0.0 Couleur : Rouge Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Vin blanc Rivaner Löffler sans alcool 0,5%","Découvrez le vin blanc Rivaner Löffler sans alcool 0,5%, également appelé &quot;Null Alkohol Weiss&quot;.
Ce très joli Rivaner désalcoolisé offre des arômes épicés et fruités, avec une harmonie parfaite.
Profitez des notes de melon et d&#39;ananas, ainsi qu&#39;un équilibre subtil entre douceur et acidité.
Parfait pour accompagner des plats aromatiques et exotiques.","15,80 €11,80 €15,73 €/l",https://www.sanzalc.com/cdn/shop/files/avw_Loeffler_Weiss_Neu_b3ea27a4-0f82-4ef1-b4d7-f748ef15a1fe_jpg.webp?v=1726923498,https://www.sanzalc.com/products/vin-blanc-rivaner-loffler-sans-alcool-0-5,"Comment se faire plaisir ? Salades estivales aux pâtes et tomates, tartes aux pêches. Profil du goût Aromatique sur des notes de melon et d'ananas le vin présente un très bel équilibre entre douceur et acidité. Il s'accorde à mon avis parfaitement avec des plats aromatiques et exotiques. Vous l'adorerez si… Vous le dégustez frais entre 6 et 8° Ingrédients CÉPAGE(S) : Rivaner RÉGION : Pays de Bade VÉGAN Oui BIO Non INGRÉDIENTS Vin désalcoolisé, gaz carbonique CONSERVATEURS : Sulfites INFORMATIONS NUTRITIONNELLES MOYENNES PAR 100ML Glucides : dont sucre : 3.4 g Énergie kj : 61.0 Énergie kcal : 14.5 Informations sur les allergies Contient des sulfites Style : Vin blanc désalcoolisé Spécificités : Teneur en alcool (%) : 0.5 Couleur : Dorée Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Effervescent blanc d&#39;Alsace Ribo sans alcool 0,5%","Découvrez le premier vin mousseux désalcoolisé d&#39;Alsace, l&#39;effervescent blanc d&#39;Alsace Ribo sans alcool 0,5%. Issu du vignoble de Ribeauvillé, ce vin est délicieusement sec et fruité grâce à son cépage Muscat. Idéal pour un apéritif raffiné ou toutes occasions festives. Profitez d&#39;une boisson savoureuse sans les effets de l&#39;alcool.
Cuvée élaborée en respect total de la charte de qualité de la Cave (Récolte manuelle exclusive, agriculture durable, certification HVE niveau 3). Raisins issus des vignobles en coteaux sur la célèbre faille géologique de Ribeauvillé","11,90 €15,87 €/l",https://www.sanzalc.com/cdn/shop/files/Rib0mousseuxdesalcoolise.png?v=1737565467,https://www.sanzalc.com/products/effervescent-blanc-dalsace-ribo-sans-alcool-0-5,"Comment se faire plaisir ? En apéritif, en base de mocktail. Avec des crustacés, coquillages, huîtres et poissons grillés. Profil du goût 👀 La Robe : Robe or clair, fines bulles 👃🏼 Le Nez : Fin avec de belles notes de fruits frais. 👄 En Bouche: Attaque croquante et légère, notes de fruits jaunes et de Muscat. Vous l'adorerez si… Ouvrir 20 min avant de déguster. Servir entre 4 et 6°C. Ingrédients Cépage : Muscat INGRÉDIENTS vin désalcoolisé, moût de raisin concentré rectifié, gaz carbonique Sucres résiduels : 3,0 g/L Acidité totale : 3,5 g/L (exprimé en H2SO4) Energie : 16,5 Kcal Informations sur les allergies Sulfites, E242 Style : Vin blanc effervescent sans alcool Spécificités : VINIFICATION Les raisins sont exclusivement vendangés à la main. Le pressurage se fait en grappes entières sur des pressoirs pneumatiques afin d’éviter toute trituration. Une séparation des jus est réalisée afin d’optimiser la qualité de nos vins. Après le débourbage statique, les vins fermentent sous contrôle de température, et sont ensuite élevés sur lies fines durant 3 à 6 mois. DÉSALCOOLISATION Process 100% physique et 0% d’interaction chimique : distillation à froid sous vide (33 bars de pression négative). Evaporation de l’alcool à 28-30°C pour une conservation maximum des effluves aromatiques du vin. Adjonction de 5 bars de pression de gaz carbonique (CO2) puis équilibrage gustatif par moût concentré rectifié. Teneur en alcool (%) : 0.5 Couleur : Robe or clair, fines bulles Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Vin blanc d&#39;Alsace Ribo sans alcool 0,5%","Ce vin blanc d&#39;Alsace Ribo sans alcool 0,5% est un assemblage de silvaner et de muscat, créé par la Cave de Ribeauvillé. Sec et aromatique, il porte la signature typique des vins blancs alsaciens de la maison, moins perlants que les allemands mais tout aussi frais. Savourez-le sans modération !
Cuvée élaborée en respect total de la charte de qualité de la Cave (Récolte manuelle exclusive, agriculture durable, certification HVE niveau 3). Raisins issus des vignobles en coteaux sur la célèbre faille géologique de Ribeauvillé","11,90 €15,87 €/l",https://www.sanzalc.com/cdn/shop/files/avw_rib0_vin_blanc_2024_medaille_2023_falstaff_92f8cb60-4082-4c37-9bc1-2f0ed02bf175_jpg.webp?v=1744465042,https://www.sanzalc.com/products/vin-blanc-alsace-ribo-sans-alcool-0-5,"Comment se faire plaisir ? Avec des poissons grillés ou en sauce, tartes flambées, grillades. C’est un vin de fraîcheur pour tous les jours. Profil du goût 👀 La Robe : Robe or clair. 👃🏼 Le Nez :Fin avec de belles notes de fruits frais. 👄 En Bouche: Vin gouleyant, attaque croquante, notes de fruits et de Muscat. Vous l'adorerez si… Ouvrir 20 min avant de déguster. Servir entre 4 et 6°C. Ingrédients Cépage : Sylvaner & Muscat INGRÉDIENTS vin désalcoolisé, moût de raisin concentré rectifié, gaz carbonique Sucres résiduels : 2,7 g/L Acidité totale : 4,1 g/L (exprimé en H2SO4) Energie : 15,2 Kcal Informations sur les allergies Sulfites, E242 Style : Vin blanc sans alcool Spécificités : VINIFICATION Les raisins sont exclusivement vendangés à la main. Le pressurage se fait en grappes entières sur des pressoirs pneumatiques afin d’éviter toute trituration. Une séparation des jus est réalisée afin d’optimiser la qualité de nos vins. Après le débourbage statique, les vins fermentent sous contrôle de température, et sont ensuite élevés sur lies fines durant 3 à 6 mois. DÉSALCOOLISATION Process 100% physique et 0% d’interaction chimique : distillation à froid sous vide (33 bars de pression négative). Evaporation de l’alcool à 28- 30°C pour une conservation maximum des effluves aromatiques du vin. Équilibrage gustatif par ajout de moût concentré rectifié. Teneur en alcool (%) : 0.5 Couleur : Robe or clair Volume : 75 cl Poids : 1,5 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
Vin rosé sans alcool Arjolle Équilibre Zéro 0.0%,"Le vin rosé sans alcool Arjolle Équilibre Zéro 0.0% est un mélange de Syrah et Cabernet qui offre un nez franc, aromatique et gourmand. La bouche est ronde et gouteuse avec une structure équilibrée, pour une sensation de plaisir inattendu.
Un nez aux arômes de fruits rouges. En bouche, c&#39;est la gourmandise qui domine. Un plaisir simple à partager sans modération.
Découvrez cette expérience enivrante et sans alcool !
Ce vin rosé sans alcool de l’Arjolle est issu de raisins vendangés début septembre sur le domaine, à Pouzolles dans l’Hérault. Les 60% de Syrah et 40% de Cabernet sont fermentés entre 15°C et 18°C puis élevés sur lies pendant 3 mois avec un bâtonnage régulier. Une fois vinifié ce vin est désalcoolisé et mis en bouteille.","8,90 €11,87 €/l",https://www.sanzalc.com/cdn/shop/files/Vin-ros-sans-alcool-Arjolle-quilibre-Z-ro-0-0-Sanzalc-cave-sans-alcool-pour-adultes-d-complex-s-4385.jpg?v=1712011797,https://www.sanzalc.com/products/vin-rose-sans-alcool-arjolle-equilibre-zero-0-0,"Comment se faire plaisir ? Apéritif, cocktail sans alcool, planche de charcuterie, pâtes, plat végétarien ou snacks Profil du goût 👀 APPARENCE Robe rose vif et brillant 👃🏼 GOÛT Au nez, ce rosé offre les arômes d'un cocktail de fruits rouges venant d'être cueillis. 👄 BOUCHE En bouche, c'est la gourmandise qui domine. Un plaisir simple à consommer sans modération. Vous l'adorerez si… Vous le tenez couché, à l'abris de la lumière à température ambiante Ingrédients 60% Syrah - 40% Cabernet Valeurs nutritionnelles pour 100 ml Énergies : 10 kCal (45kJ) Matières grasses : 0 g dont acides gras saturés : 0 g Glucides : 3 g dont sucres : 3 g Protéines <0,2 g Sel <0,1 g Informations sur les allergies Contient des sulfites Style : Vin rosé sans alcool 60% Syrah - 40% Cabernet Spécificités : Fermentation alcoolique entre 15°C et 18°C.Une fois vinifié, le vin est désalcoolisé par évaporation sous vide. Grâce à son expérience des cépages les plus aromatiques, le domaine de l’Arjolle innove et crée une gamme de vins sans alcool pleine de gourmandise. La gamme « Equilibre Zéro » est une gamme de vins sans alcool de qualité, en blanc, rosé, rouge et effervescent faite à partir de vins désalcoolisés. Pour la désalcoolisation de ses vins, l’Arjolle a choisi une méthode qualitative et performante : la méthode de l’évaporation sous vide. Par la mise sous vide du vin, le point d'ébullition de l'alcool est diminué (30°C au lieu de 80°C) ce qui permet de moins chauffer le vin donc de garder la grande majorité des arômes initiaux des vins. Par cette méthode, il est possible de désalcooliser le vin jusqu'à 0.0% vol et de proposer une véritable boisson sans alcool. Explorez et laissez-vous surprendre par la gamme des vins sans alcool de l’Arjolle : du fruit, de la fraîcheur et de la douceur, une boisson festive et conviviale ! Teneur en alcool (%) : 0.0 Couleur : Robe rose vif et brillant Volume : 75 cl Poids : 1,17 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
Vin blanc sans alcool Arjolle Équilibre Zéro 0.0%,"❤️ Un des coups de cœur de la team Sanzalc !
Le vin blanc sans alcool Arjolle Équilibre Zéro 0.0% est un mélange de Viognier Sauvignon qui offre un nez qui explose d’arômes de fruits exotiques, de fruits à chair blanche. La bouche prolonge ces sensations et nous offre une belle tonicité.
Nous avons su y trouver une identité à part, bref tout ce que nous apprécions dans un bon verre de vin blanc sec travaillé par des vignerons… mais désalcoolisé !
Découvrez cette expérience rafraîchissante et sans alcool !
Ce vin blanc sans alcool Arjolle Équilibre Zéro 0.0% est issu de raisins vendangés la 1ère quinzaine de septembre sur le domaine, à Pouzolles dans l’Hérault. Aussitôt récoltés, les raisins sont mis en cuve et vinifiés. La macération ne dure qu&#39;une dizaine de jours afin de favoriser une extraction tout en douceur des raisins. Les 60% de Sauvignon blanc et 40% de Viognier sont fermentés entre 15°C et 18°C puis élevés sur lies pendant 3 mois avec un bâtonnage régulier. Une fois vinifié ce vin est désalcoolisé puis mis en bouteille.","8,90 €11,87 €/l",https://www.sanzalc.com/cdn/shop/files/Vin-blanc-sans-alcool-Arjolle-quilibre-Z-ro-0-0-Sanzalc-cave-sans-alcool-pour-adultes-d-complex-s-2538.jpg?v=1712011484,https://www.sanzalc.com/products/vin-blanc-sans-alcool-arjolle-equilibre-zero-0-0,"Comment se faire plaisir ? En apéritif, cocktails sans alcool, tartinade, tapas. Poissons maigres, plats végétariens ou volaille Profil du goût 👀 APPARENCE Jaune pâle et minéral 👄 GOÛT Un blanc tonique et rafraichissant 👃🏼 ARÔME Fruits exotiques et à chair blanche Une jolie surprise, à consommer sans modération. Vous l'adorerez si… Vous le tenez couché, à l'abris de la lumière à température ambiante Ingrédients 60% de Sauvignon blanc et 40% de Viognier Valeurs nutritionnelles pour 100 ml Énergies : 10 kCal (45kJ) Matières grasses : 0 g dont acides gras saturés : 0 g Glucides : 3 g dont sucres : 3 g Protéines <0,2 g Sel <0,1 g Informations sur les allergies Contient des sulfites Style : Vin blanc sans alcool Sauvignon - Viognier Spécificités : Fermentation alcoolique entre 15°C et 18°C. Une fois vinifié, le vin est désalcoolisé par évaporation sous vide. Grâce à son expérience des cépages les plus aromatiques, le domaine de l’Arjolle innove et crée une gamme de vins sans alcool pleine de gourmandise. La gamme « Equilibre Zéro » est une gamme de vins sans alcool de qualité, en blanc, rosé, rouge et effervescent faite à partir de vins désalcoolisés. Pour la désalcoolisation de ses vins, l’Arjolle a choisi une méthode qualitative et performante : la méthode de l’évaporation sous vide. Par la mise sous vide du vin, le point d'ébullition de l'alcool est diminué (30°C au lieu de 80°C) ce qui permet de moins chauffer le vin donc de garder la grande majorité des arômes initiaux des vins. Par cette méthode, il est possible de désalcooliser le vin jusqu'à 0.0% vol et de proposer une véritable boisson sans alcool. Explorez et laissez-vous surprendre par la gamme des vins sans alcool de l’Arjolle : du fruit, de la fraîcheur et de la douceur, une boisson festive et conviviale ! Teneur en alcool (%) : 0.0 Couleur : Jaune pâle et minéral Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
Vin rouge sans alcool Arjolle Équilibre Zéro 0.0%,"❤️ Un des coups de cœur de la team Sanzalc !
Le vin rouge sans alcool Arjolle Équilibre Zéro 0.0% est un mélange de Merlot Grenache qui offre un nez franc, aromatique et gourmand. La bouche est ronde et gouteuse avec une structure équilibrée, pour une sensation de plaisir inattendu.
Nous avons su y retrouver des marqueurs affirmés comme les tannins ou encore une légère astringence, bref tout ce que nous apprécions dans un bon verre de vin rouge… mais désalcoolisé !
Découvrez cette expérience enivrante et sans alcool !
Ce vin rouge sans alcool Arjolle Équilibre Zéro 0.0% est issu de raisins vendangés la 1ère quinzaine de septembre sur le domaine, à Pouzolles dans l’Hérault. Aussitôt récoltés, les raisins sont mis en cuve et vinifiés. La macération ne dure qu&#39;une dizaine de jours afin de favoriser une extraction tout en douceur des raisins. Les 70% de Merlot et 30% de Grenache sont fermentés entre 15°C et 18°C puis élevés sur lies pendant 3 mois avec un bâtonnage régulier. Une fois vinifié ce vin est désalcoolisé puis mis en bouteille.","8,90 €11,87 €/l",https://www.sanzalc.com/cdn/shop/files/Vin-rouge-sans-alcool-Arjolle-quilibre-Z-ro-0-0-Sanzalc-cave-sans-alcool-pour-adultes-d-complex-s-704.jpg?v=1712011449,https://www.sanzalc.com/products/vin-rouge-sans-alcool-arjolle-equilibre-zero-0-0,"Comment se faire plaisir ? Apéritif, cocktail sans alcool, planche de charcuterie et même avec des plats de boeuf, gibier ou fromage fort ! Profil du goût 👀 APPARENCE Rouge intense, reflets rubis 👄 GOÛT Bouche ronde, gouteuse, avec une douce structure. 👃🏼 ARÔME Nez franc, aromatique et gourmand. Une jolie surprise, à consommer sans modération. Vous l'adorerez si… Vous le tenez couché, à l'abris de la lumière à température ambiante Ingrédients 70% de Merlot et 30% de Grenache Valeurs nutritionnelles pour 100 ml Énergies : 12 kCal (50kJ) Matières grasses : 0 g dont acides gras saturés : 0 g Glucides : 3 g dont sucres : 3 g Protéines <0,2 g Sel <0,1 g Informations sur les allergies Contient des sulfites Style : Vin rouge sans alcool Merlot - Grenache Spécificités : Macération d'une dizaine de jours. Une fois vinifié, le vin est désalcoolisé par évaporation sous vide. Grâce à son expérience des cépages les plus aromatiques, le domaine de l’Arjolle innove et crée une gamme de vins sans alcool pleine de gourmandise. La gamme « Equilibre Zéro » est une gamme de vins sans alcool de qualité, en blanc, rosé, rouge et effervescent faite à partir de vins désalcoolisés. Pour la désalcoolisation de ses vins, l’Arjolle a choisi une méthode qualitative et performante : la méthode de l’évaporation sous vide. Par la mise sous vide du vin, le point d'ébullition de l'alcool est diminué (30°C au lieu de 80°C) ce qui permet de moins chauffer le vin donc de garder la grande majorité des arômes initiaux des vins. Par cette méthode, il est possible de désalcooliser le vin jusqu'à 0.0% vol et de proposer une véritable boisson sans alcool. Explorez et laissez-vous surprendre par la gamme des vins sans alcool de l’Arjolle : du fruit, de la fraîcheur et de la douceur, une boisson festive et conviviale ! Teneur en alcool (%) : 0.0 Couleur : Rouge intense, reflets rubis Volume : 75 cl Poids : 1,4 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
"Vin blanc No limit Berticot sans alcool 0,0%","Lendemain de soirée difficile ? Santé au cœur des priorités ? Convictions personnelles ? Tout simplement envie de trinquer sans alcool ?
Le vin blanc No limit Berticot sans alcool 0,0% est la réponse parfaite à tous ces freins à une consommation alcoolisée. Aucune limite si ce n&#39;est la contenance de la bouteille… et croyez nous, il se peut que vous vouliez franchir cette limite et ouvrir une seconde bouteille ! On ne dira rien, promis….","8,50 €11,33 €/l",https://www.sanzalc.com/cdn/shop/files/NO-LIMIT-BLANC-TRANQUILLE.png?v=1713797468,https://www.sanzalc.com/products/vin-blanc-no-limit-berticot-sans-alcool-0-0,"Comment se faire plaisir ? Apéritif, fromages sans modération ! Profil du goût Robe pale et dorée d’où s 'échappent des arômes croquants de pomme verte et de bonbon anglais . La bouche très aromatique reflète bien le sauvignon avec des notes d 'agrumes et de fruits exotiques. Un profil thiolé frais et gourmand. Vous l'adorerez si… Vous le servez aux alentours de 7° C Ingrédients Sauvignon Informations sur les allergies Style : Vin blanc désalcoolisé Spécificités : Cépages : Sauvignon Vinification et élevage : sans alcool Profil : Léger Teneur en alcool (%) : 0.0 Couleur : Robe pale et dorée Volume : 75 cl Poids : 1,5 kg DDM (date de durabilité minimale) : ⚠️ Conseils dégustation et conservation Cette boisson a peut-être une DDM dépassée ? La vente est tout à fait possible et la sécurité des consommateurs garanties. Le consommateur est clairement informé avec parfois un affichage spécifique, tout le temps une indication sur l'emballage. En savoir plus sur les conseils de dégustation et de conservation ici"
